evaluator_id,llm,story,knn1,knnK,gower_knn1,gower_knnK
gpt-5-low,o3-pro-medium,story_wc_21.txt,2.1469875059875148,2.24920013527629,0.11523206751054856,0.12450875527426161
gpt-5-low,o3-pro-medium,story_wc_383.txt,2.1504480968059316,2.25467639567462,0.07839583333333333,0.10092083333333335
gpt-5-low,o3-pro-medium,story_wc_323.txt,2.153036990638651,2.2957220987426283,0.09058333333333335,0.09401666666666667
gpt-5-low,o3-pro-medium,story_wc_352.txt,2.1579300764022045,2.306433544932062,0.08852083333333335,0.10350400843881857
gpt-5-low,o3-pro-medium,story_wc_223.txt,2.159469209679827,2.668883058666254,0.11202083333333335,0.13628333333333337
gpt-5-low,o3-pro-medium,story_wc_96.txt,2.159469209679827,2.5819295439138443,0.09539583333333335,0.12403860759493672
gpt-5-low,o3-pro-medium,story_wc_146.txt,2.160471032098625,2.220055572629478,0.08229957805907172,0.09709741561181434
gpt-5-low,o3-pro-medium,story_wc_389.txt,2.171339131460996,2.5212226622053757,0.09470833333333335,0.10913697257383967
gpt-5-low,o3-pro-medium,story_wc_330.txt,2.1738171635584633,2.2704340653930406,0.12583333333333338,0.13420833333333335
gpt-5-low,o3-pro-medium,story_wc_207.txt,2.1744733637616527,2.2592337982820396,0.09110416666666668,0.10413333333333334
gpt-5-low,o3-pro-medium,story_wc_378.txt,2.176097457583197,2.194927228888658,0.10081250000000003,0.11265416666666668
gpt-5-low,o3-pro-medium,story_wc_398.txt,2.1782811710848025,2.282997908780476,0.09575000000000002,0.10345833333333335
gpt-5-low,o3-pro-medium,story_wc_186.txt,2.1803792841759195,2.249776550621314,0.06191666666666667,0.06619166666666668
gpt-5-low,o3-pro-medium,story_wc_57.txt,2.1828515015259224,2.4044531894191925,0.11868750000000002,0.13545000000000001
gpt-5-low,o3-pro-medium,story_wc_151.txt,2.185547982175431,2.479780883776543,0.1075,0.11632500000000004
gpt-5-low,o3-pro-medium,story_wc_127.txt,2.18605537154234,2.2953592776553857,0.11050000000000003,0.13936680790960454
gpt-5-low,o3-pro-medium,story_wc_217.txt,2.1861847429655845,2.2456143105066375,0.09183333333333334,0.10442676553672318
gpt-5-low,o3-pro-medium,story_wc_197.txt,2.187078313133365,2.2324427634795208,0.10764583333333334,0.11739013713080171
gpt-5-low,o3-pro-medium,story_wc_255.txt,2.191421865156397,2.298852918905558,0.12766666666666668,0.15288333333333334
gpt-5-low,o3-pro-medium,story_wc_294.txt,2.192424380968563,2.2797166458445957,0.09739583333333335,0.1065791666666667
gpt-5-low,o3-pro-medium,story_wc_105.txt,2.195745664987523,2.239587852165684,0.04125,0.04796610169491526
gpt-5-low,o3-pro-medium,story_wc_316.txt,2.2048819323479054,2.328456768940494,0.06618750000000002,0.07164166666666669
gpt-5-low,o3-pro-medium,story_wc_315.txt,2.2074223775579016,2.292837433507035,0.14856250000000001,0.1577045358649789
gpt-5-low,o3-pro-medium,story_wc_115.txt,2.2075245981464184,2.3008031876955948,0.09847916666666667,0.1379291666666667
gpt-5-low,o3-pro-medium,story_wc_174.txt,2.207786479863162,2.2562098602038043,0.11702083333333335,0.12200000000000003
gpt-5-low,o3-pro-medium,story_wc_95.txt,2.209830079342704,2.308943322036235,0.11193750000000004,0.11772083333333334
gpt-5-low,o3-pro-medium,story_wc_372.txt,2.218103082548776,2.3658709853251714,0.11283333333333335,0.11613750000000003
gpt-5-low,o3-pro-medium,story_wc_52.txt,2.2204800350990603,2.3409105253817932,0.07839583333333333,0.09419103107344634
gpt-5-low,o3-pro-medium,story_wc_336.txt,2.221997259946695,2.3413320389367955,0.10693750000000002,0.12042083333333335
gpt-5-low,o3-pro-medium,story_wc_80.txt,2.226219583186517,2.3819078884852463,0.11468750000000004,0.11987500000000002
gpt-5-low,o3-pro-medium,story_wc_331.txt,2.230717449093316,2.323676727276638,0.07995833333333335,0.08685416666666668
gpt-5-low,o3-pro-medium,story_wc_67.txt,2.232426379236395,2.434326191960254,0.10908333333333337,0.11552083333333334
gpt-5-low,o3-pro-medium,story_wc_259.txt,2.2336685097507756,2.406777727540915,0.09110416666666668,0.0968625
gpt-5-low,o3-pro-medium,story_wc_201.txt,2.2361592296072046,2.6577963628611263,0.09314583333333334,0.10892083333333336
gpt-5-low,o3-pro-medium,story_wc_328.txt,2.240506351051292,2.399784930773666,0.11572916666666667,0.1296916666666667
gpt-5-low,o3-pro-medium,story_wc_14.txt,2.243572166273278,2.2955425188054517,0.11595833333333333,0.11965
gpt-5-low,o3-pro-medium,story_wc_206.txt,2.24729905073376,2.305027463408033,0.08131250000000001,0.09647916666666667
gpt-5-low,o3-pro-medium,story_wc_144.txt,2.247788152719178,2.3906280773526105,0.15000000000000002,0.15901910828025478
gpt-5-low,o3-pro-medium,story_wc_70.txt,2.247788152719178,2.3102925477081606,0.10362500000000002,0.12258121468926557
gpt-5-low,o3-pro-medium,story_wc_273.txt,2.2497192321279904,2.3808475087018657,0.08902083333333334,0.12040833333333337
gpt-5-low,o3-pro-medium,story_wc_373.txt,2.257408061838867,2.407794776463189,0.14408333333333337,0.15193333333333336
gpt-5-low,o3-pro-medium,story_wc_142.txt,2.2577342733042647,3.1057713470915442,0.14131250000000004,0.16633750000000003
gpt-5-low,o3-pro-medium,story_wc_345.txt,2.2577342733042647,2.682493294695755,0.10914583333333333,0.13447916666666668
gpt-5-low,o3-pro-medium,story_wc_358.txt,2.2581629878688836,2.5115738856237035,0.09364583333333334,0.10913750000000003
gpt-5-low,o3-pro-medium,story_wc_249.txt,2.2585926358291344,2.3615507550200663,0.11597916666666669,0.1244416666666667
gpt-5-low,o3-pro-medium,story_wc_248.txt,2.2586060843083438,2.388407956646714,0.08862500000000001,0.1048603107344633
gpt-5-low,o3-pro-medium,story_wc_349.txt,2.259979066937786,2.483233103008753,0.061229166666666675,0.06774583333333332
gpt-5-low,o3-pro-medium,story_wc_26.txt,2.2638046047616274,2.428127527589093,0.14652083333333335,0.1607541666666667
gpt-5-low,o3-pro-medium,story_wc_25.txt,2.2658282410261563,2.495963572617505,0.15029166666666668,0.17600416666666668
gpt-5-low,o3-pro-medium,story_wc_382.txt,2.2667543843875064,2.4373288543496123,0.11516877637130803,0.13778375527426162
gpt-5-low,o3-pro-medium,story_wc_131.txt,2.269665220501247,2.444071279648574,0.1143125,0.14630416666666668
gpt-5-low,o3-pro-medium,story_wc_339.txt,2.2728988474210077,2.4481531393559255,0.13306250000000003,0.13842083333333338
gpt-5-low,o3-pro-medium,story_wc_89.txt,2.2762968575436613,2.45027499040128,0.10952083333333336,0.12015000000000002
gpt-5-low,o3-pro-medium,story_wc_272.txt,2.280464223665234,2.3372490067250884,0.09025000000000002,0.09708276836158194
gpt-5-low,o3-pro-medium,story_wc_41.txt,2.280464223665234,2.7210887958776833,0.11402953586497892,0.12148101265822786
gpt-5-low,o3-pro-medium,story_wc_374.txt,2.2829824455940573,2.3889535968682436,0.12004166666666667,0.127425
gpt-5-low,o3-pro-medium,story_wc_234.txt,2.2888042057167928,2.3225913819653243,0.09137500000000004,0.13312083333333335
gpt-5-low,o3-pro-medium,story_wc_244.txt,2.2905515032308146,2.400551831688327,0.13445833333333337,0.14193750000000002
gpt-5-low,o3-pro-medium,story_wc_145.txt,2.2960009608517904,2.362795300838349,0.1294791666666667,0.13982083333333334
gpt-5-low,o3-pro-medium,story_wc_93.txt,2.296921853321898,2.5359132999261016,0.11104166666666669,0.11437500000000003
gpt-5-low,o3-pro-medium,story_wc_195.txt,2.300651066765731,2.3557610619611347,0.05127118644067797,0.08501694915254239
gpt-5-low,o3-pro-medium,story_wc_350.txt,2.307249670460069,2.349181538792987,0.148625,0.1553221518987342
gpt-5-low,o3-pro-medium,story_wc_35.txt,2.3180299455940543,2.359551476917911,0.1491041666666667,0.1548
gpt-5-low,o3-pro-medium,story_wc_43.txt,2.318918835249897,2.424809984173082,0.17129166666666668,0.18600416666666666
gpt-5-low,o3-pro-medium,story_wc_250.txt,2.324460386532695,2.421004743854027,0.07143750000000001,0.08196250000000002
gpt-5-low,o3-pro-medium,story_wc_59.txt,2.3271235823351866,2.437288320902897,0.07887500000000003,0.08720000000000003
gpt-5-low,o3-pro-medium,story_wc_290.txt,2.3274600667787957,2.3650954643096367,0.11112500000000003,0.11771250000000004
gpt-5-low,o3-pro-medium,story_wc_333.txt,2.3286782859688056,2.4414160850019355,0.1056666666666667,0.11312916666666668
gpt-5-low,o3-pro-medium,story_wc_301.txt,2.329215676540958,2.4036608661015206,0.09847916666666667,0.1294416666666667
gpt-5-low,o3-pro-medium,story_wc_94.txt,2.3325714937636333,2.4587343934855808,0.12072916666666668,0.12546249999999998
gpt-5-low,o3-pro-medium,story_wc_154.txt,2.3542902445169145,2.454182231434455,0.1143125,0.14290000000000003
gpt-5-low,o3-pro-medium,story_wc_392.txt,2.3708149974831763,2.5463016158822516,0.1200416666666667,0.13218333333333335
gpt-5-low,o3-pro-medium,story_wc_313.txt,2.371342983087888,2.4836152445338575,0.13139583333333335,0.1471333333333334
gpt-5-low,o3-pro-medium,story_wc_171.txt,2.376785345006552,2.4410206931819465,0.08187500000000003,0.11910833333333337
gpt-5-low,o3-pro-medium,story_wc_322.txt,2.3853828025143957,2.547041989963719,0.07908333333333334,0.08357083333333334
gpt-5-low,o3-pro-medium,story_wc_165.txt,2.399793357117091,2.463902595989013,0.08883333333333335,0.09612500000000002
gpt-5-low,o3-pro-medium,story_wc_365.txt,2.408351080513544,2.482309768339566,0.08956250000000002,0.12116666666666669
gpt-5-low,o3-pro-medium,story_wc_88.txt,2.4093634774339234,2.5838862162327074,0.14714583333333334,0.160425
gpt-5-low,o3-pro-medium,story_wc_238.txt,2.414565932776728,2.5078082509520927,0.14827083333333332,0.1598689971751413
gpt-5-low,o3-pro-medium,story_wc_161.txt,2.4309212961659523,2.539580296970242,0.10295833333333335,0.10959166666666668
gpt-5-low,o3-pro-medium,story_wc_286.txt,2.451702860829528,2.51928554065906,0.05908333333333335,0.08245833333333334
gpt-5-low,o3-pro-medium,story_wc_79.txt,2.456911079376318,2.5553817699843053,0.13593750000000002,0.1451708333333334
gpt-5-low,o3-pro-medium,story_wc_101.txt,2.4569368983081965,2.6003234831422457,0.1601875,0.16934166666666667
gpt-5-low,o3-pro-medium,story_wc_104.txt,2.4612665381734615,2.4931415711774845,0.11456250000000003,0.13393333333333332
gpt-5-low,o3-pro-medium,story_wc_8.txt,2.461824081443481,2.555888005205503,0.14035416666666667,0.16015000000000004
gpt-5-low,o3-pro-medium,story_wc_246.txt,2.467016349443,2.6274542449226583,0.10445833333333338,0.12203750000000002
gpt-5-low,o3-pro-medium,story_wc_177.txt,2.497178819763228,2.754676511728755,0.1377291666666667,0.14712500000000003
gpt-5-low,o3-pro-medium,story_wc_12.txt,2.5106388467538325,2.558294501811748,0.10804166666666666,0.11395
gpt-5-low,o3-pro-medium,story_wc_319.txt,2.555717826809669,2.7001123227410373,0.12527083333333336,0.13038881856540083
gpt-5-low,o3-pro-medium,story_wc_281.txt,2.566306426232269,2.636467294187479,0.13918750000000002,0.15456250000000002
gpt-5-low,o3-pro-medium,story_wc_49.txt,2.5708897802432853,2.9375262359859087,0.09483333333333333,0.11600416666666669
gpt-5-low,o3-pro-medium,story_wc_169.txt,2.5909290919039387,2.6276917553034624,0.07047916666666668,0.09447916666666668
gpt-5-low,o3-pro-medium,story_wc_204.txt,2.6019317516489124,2.671259385740646,0.10495762711864408,0.12302712668955162
gpt-5-low,o3-pro-medium,story_wc_395.txt,2.6365627769947446,2.913253822092215,0.10002083333333335,0.11987500000000004
gpt-5-low,o3-pro-medium,story_wc_128.txt,2.6434879610642548,2.8396679983556483,0.09958333333333336,0.12006250000000003
gpt-5-low,o3-pro-medium,story_wc_239.txt,2.6450419643049585,2.9705554899527242,0.11947916666666668,0.13040416666666668
gpt-5-low,o3-pro-medium,story_wc_38.txt,2.6456217004078977,2.7300478967648543,0.17027083333333337,0.17485
gpt-5-low,o3-pro-medium,story_wc_108.txt,2.6622681370435317,2.778415290687885,0.1304375,0.1463866561181435
gpt-5-low,o3-pro-medium,story_wc_157.txt,2.676566687686067,2.8551031682276586,0.16068750000000004,0.16615000000000002
gpt-5-low,o3-pro-medium,story_wc_135.txt,2.702413326042851,2.7488986372428954,0.14027083333333334,0.15309583333333335
gpt-5-low,o3-pro-medium,story_wc_318.txt,2.70930237222262,2.81130110117184,0.15327083333333336,0.16605000000000003
gpt-5-low,o3-pro-medium,story_wc_162.txt,2.7132935825474713,2.7826160208399413,0.09162500000000001,0.09575
gpt-5-low,o3-pro-medium,story_wc_152.txt,2.7743462234717913,2.8274274519002676,0.1269375,0.14705000000000001
gpt-5-low,o3-pro-medium,story_wc_181.txt,2.779195783135191,2.859317283669286,0.1352291666666667,0.14385833333333337
gpt-5-low,o3-pro-medium,story_wc_22.txt,2.8184641605094556,3.016920370704414,0.09483333333333333,0.11067083333333334
gpt-5-low,o3-pro-medium,story_wc_77.txt,2.8347244699100522,2.9605161176104517,0.16497916666666668,0.17812478813559324
gpt-5-low,o3-pro-medium,story_wc_182.txt,2.88755305659272,3.036862919837995,0.14754166666666668,0.16244583333333334
gpt-5-low,o3-pro-medium,story_wc_268.txt,2.919552068528524,3.1675922414393884,0.18075000000000002,0.18660000000000004
gpt-5-low,o3-pro-medium,story_wc_140.txt,2.9424658560346364,3.3632363020514666,0.17439583333333336,0.19654583333333336
gpt-5-low,o3-pro-medium,story_wc_388.txt,3.201787155913216,3.248136443949499,0.0953927813163482,0.11149522292993634
gpt-5-low,o3-pro-medium,story_wc_269.txt,4.435852179737818,4.68796901830793,0.14606250000000004,0.17070000000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_256.txt,1.2922553919643318,1.65014610318894,0.0593125,0.06538750000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_265.txt,1.2922553919643318,1.567070517181236,0.04691666666666667,0.05232083333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_14.txt,1.3354831968460008,1.587029820440819,0.027000000000000003,0.06470833333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_64.txt,1.3354831968460008,1.624779561851972,0.027000000000000003,0.05157500000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_130.txt,1.3397418934988348,1.6259666513855766,0.016437499999999997,0.04945833333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_187.txt,1.3397418934988348,1.6532169910111096,0.016437499999999997,0.046583333333333345
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_106.txt,1.3407438360253892,1.5314714629969493,0.05229166666666667,0.060866666666666666
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_380.txt,1.3407438360253892,1.5268128167420925,0.057875,0.06363750000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_31.txt,1.4111288541501055,1.7216824669868842,0.047104166666666676,0.06115833333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_387.txt,1.4111288541501055,1.7699331988177007,0.06210416666666669,0.07742916666666669
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_163.txt,1.4192358961179448,1.6314736567694446,0.051520833333333335,0.06685416666666667
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_84.txt,1.4192358961179448,1.5456339526988816,0.051520833333333335,0.06544166666666669
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_366.txt,1.4339710648557094,1.8042681784302144,0.04831250000000001,0.07891666666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_80.txt,1.4339710648557094,1.8553034389884977,0.04831250000000001,0.08562083333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_124.txt,1.437649736835627,1.6241214058383626,0.060604166666666674,0.06795944092827005
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_314.txt,1.4612479517848866,1.5413359628180339,0.047104166666666676,0.053668987341772154
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_368.txt,1.4612479517848866,1.7819208128831154,0.05116666666666667,0.06645416666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_224.txt,1.4872727818544902,1.6647000100907743,0.045104166666666674,0.05646666666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_153.txt,1.5139062558233871,1.9126560390486897,0.03847916666666667,0.07276250000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_337.txt,1.5139062558233871,2.043084847890225,0.03847916666666667,0.0652625
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_112.txt,1.516978782151185,1.71802979093087,0.037708333333333344,0.05243750000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_27.txt,1.516978782151185,1.6570262354911196,0.027708333333333335,0.05297083333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_103.txt,1.5246211375216145,1.8028734859005389,0.06758333333333334,0.08069583333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_259.txt,1.546431749776418,1.6639814901348582,0.04670833333333335,0.061058333333333346
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_363.txt,1.5523679870025344,1.6144403458852605,0.05158333333333334,0.07179583333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_298.txt,1.5704957906418235,1.7873558159667353,0.05122916666666669,0.07366250000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_237.txt,1.5857194934086438,1.8004657361532352,0.06951271186440679,0.08460593220338984
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_245.txt,1.5857194934086438,1.8449437544229057,0.07887500000000003,0.08248757062146896
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_331.txt,1.5918772666480971,1.68201153795292,0.04339583333333334,0.04974583333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_109.txt,1.6036810263021204,1.6882906813507599,0.04927083333333335,0.06242246835443038
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_89.txt,1.6036810263021204,1.746833295577759,0.05481250000000001,0.059516666666666676
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_114.txt,1.6051414465208147,1.8832972172691687,0.05662500000000001,0.06922916666666667
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_42.txt,1.6051414465208147,1.8574778603537574,0.05375,0.06180833333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_192.txt,1.6096059044038389,1.7671230037869736,0.06639583333333333,0.07339166666666667
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_190.txt,1.6154883679315841,1.7452193473546316,0.06406250000000001,0.06789251054852322
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_195.txt,1.6154883679315841,1.8545255024128964,0.06895833333333334,0.07742916666666669
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_178.txt,1.6229191759414898,1.6661894697142365,0.06452083333333335,0.06800063291139243
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_300.txt,1.6229191759414898,1.8643995639873847,0.06260416666666667,0.06887083333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_243.txt,1.6276671078657354,2.1445601765477957,0.07014767932489453,0.09746032394174496
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_4.txt,1.6276671078657354,2.1193687063577813,0.07014767932489453,0.0953917704721976
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_148.txt,1.6278470809025685,1.8141078219343203,0.05158333333333334,0.07486250000000003
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_289.txt,1.6380305233791053,1.8294306295290461,0.030895833333333334,0.063575
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_294.txt,1.6380305233791053,1.9068620860030514,0.05329166666666667,0.07120000000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_39.txt,1.6492592180488732,1.8060487107028664,0.07439583333333336,0.08580000000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_55.txt,1.6492592180488732,1.8295205049197307,0.05756250000000001,0.0694
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_233.txt,1.6523547330216029,1.9860155838461644,0.06602083333333333,0.07553333333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_272.txt,1.6541053829192633,1.7461804953267468,0.06114583333333335,0.07057916666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_116.txt,1.6552211038948335,1.922039567494625,0.042395833333333334,0.05694999999999999
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_155.txt,1.6568722733766412,1.8020243477190303,0.0564375,0.06935833333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_63.txt,1.6568722733766412,1.8792531536324126,0.0564375,0.07677916666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_372.txt,1.6628402945246865,1.7267563891976163,0.04066666666666667,0.04642500000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_102.txt,1.6669695124412034,1.8166957968146267,0.06614406779661017,0.06948298022598871
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_375.txt,1.6837476738297938,1.944287865080377,0.030895833333333334,0.057528884180790975
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_160.txt,1.6865978073935648,1.8628224500366457,0.05468750000000001,0.0770916666666667
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_147.txt,1.687561332280086,1.8269050911291838,0.08018750000000001,0.09396137005649718
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_225.txt,1.687561332280086,1.8121064468084562,0.06614406779661017,0.07184322033898306
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_263.txt,1.6920184508527245,1.770800019978149,0.06639583333333333,0.07397500000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_221.txt,1.6982501243550474,1.8130001182666207,0.062062500000000013,0.07380000000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_90.txt,1.6982501243550474,1.7826609798708197,0.04483333333333334,0.06775
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_261.txt,1.6994061132583822,1.8681683521719445,0.06970833333333334,0.0784
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_57.txt,1.7033749399739346,1.8506981582162894,0.05468750000000001,0.070525
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_246.txt,1.705419159961671,1.901516823393522,0.05031250000000001,0.058908333333333354
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_320.txt,1.705419159961671,1.8860184101528357,0.03487500000000001,0.04797916666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_382.txt,1.7063976825840974,2.0989061126752677,0.07479166666666669,0.09638333333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_47.txt,1.7063976825840974,2.0690766530361966,0.07479166666666669,0.09157056962025319
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_168.txt,1.7146585521560753,2.1277834899563124,0.09820675105485234,0.10557805907172997
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_174.txt,1.7146585521560753,2.273197139008335,0.09820675105485234,0.13628301687763716
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_166.txt,1.7172373918400161,1.9830341926842288,0.09104166666666669,0.09517916666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_297.txt,1.7172373918400161,1.9954687692314725,0.04204166666666668,0.08770833333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_303.txt,1.7176855052725708,1.8724257901434762,0.08106250000000001,0.09063333333333336
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_151.txt,1.7190702029656963,1.8038131440012495,0.08247916666666669,0.08649583333333336
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_215.txt,1.7217378208146228,1.8563992621238228,0.04939583333333333,0.06145416666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_252.txt,1.7287335836154927,1.9011925998902757,0.046312500000000006,0.051908333333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_3.txt,1.7319254482949424,1.880349576190151,0.057937500000000024,0.07097083333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_348.txt,1.7319400486489518,2.242076358370717,0.07912500000000001,0.08286250000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_397.txt,1.7319400486489518,2.0318814178842817,0.05329166666666667,0.07513750000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_26.txt,1.7426569078920253,1.8694355190774707,0.07645833333333334,0.0859375
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_208.txt,1.743339187517944,2.066929635690579,0.061166666666666696,0.07463333333333336
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_262.txt,1.743339187517944,1.9587006567953995,0.061166666666666696,0.08095416666666669
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_105.txt,1.7458179932737745,1.8810163986269903,0.07912500000000001,0.09511250000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_2.txt,1.7533757442623523,1.9966120496122244,0.04608333333333334,0.06499166666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_54.txt,1.7533757442623523,2.0138471320234754,0.07272916666666669,0.08181671940928271
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_309.txt,1.75557839842303,1.8111020119752985,0.0690416666666667,0.07334583333333336
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_37.txt,1.758483735893627,1.9404241597465428,0.06514583333333333,0.07045416666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_202.txt,1.7622333978827824,1.8723336023204127,0.07519067796610172,0.08305063559322035
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_36.txt,1.765868635671026,1.8493891731621694,0.06643750000000001,0.06897916666666667
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_288.txt,1.7689268931823046,1.8796489575056323,0.04402083333333335,0.05757916666666668
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_126.txt,1.7802233380539247,1.8403544941490508,0.07391949152542374,0.08059800320069835
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_334.txt,1.7846393108469634,1.8526531079537094,0.06058333333333334,0.07381250000000002
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_177.txt,1.7864491957826871,2.0832275006734355,0.06814583333333334,0.08763333333333334
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_280.txt,1.7864491957826871,1.9284828899749773,0.08389583333333335,0.0896875
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_6.txt,1.8010372466457207,1.9658693929168396,0.09425000000000001,0.10622035864978904
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_100.txt,1.8045587633890394,1.9436027932149624,0.05122916666666669,0.06881250000000001
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_97.txt,1.8045587633890394,2.0845590339646627,0.0950416666666667,0.11693333333333338
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_386.txt,1.8047690872722415,2.0957333706730488,0.10393750000000002,0.10725833333333337
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_175.txt,1.805994901127005,1.8881337285470887,0.07508333333333336,0.08202083333333335
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_306.txt,1.8060618818445109,2.1294111377453664,0.065375,0.07247500000000003
gpt-5-low,qwen3-235b-a22b-thinking-2507,story_wc_40.txt,1.8060618818445109,1.9103456973234945,0.04831250000000001,0.06300833333333335
